FHLBank,FIPSStateCode,FIPSCountyCode,Income,Purpose,Term,First,BoAge,Occup,Rate,Amount,BoCreditScore,PropType
Chicago,55,111,100668,2,360,2,35,1,0.0338,160000,5,PT01
Chicago,55,17,69157,2,240,2,34,1,0.0313,174000,5,PT01
Chicago,17,73,105849,2,360,2,28,1,0.0338,164000,5,PT01
Chicago,17,167,24960,1,360,2,22,1,0.0338,66239,4,PT01
Chicago,27,115,58200,1,360,1,52,1,0.0338,125681,3,PT01
Chicago,17,61,30564,1,360,1,30,1,0.035,59564,2,PT01
Chicago,17,163,51000,1,360,1,25,1,0.0325,103978,4,PT01
Chicago,55,25,76440,2,360,2,53,1,0.0388,188000,4,PT01
Chicago,55,125,50616,2,360,2,54,1,0.0325,205000,5,PT01
Chicago,55,25,150420,2,240,2,41,1,0.0325,341500,5,PT01
Chicago,17,53,54168,1,360,1,53,1,0.0325,35000,3,PT01
Chicago,55,59,116640,2,360,2,50,1,0.0325,254700,5,PT01
Chicago,55,135,77232,1,360,2,86,1,0.0325,122580,5,PT01
Chicago,55,9,206280,2,360,2,40,1,0.0325,225120,4,PT01
Chicago,27,37,66288,2,360,2,74,1,0.0325,95800,4,PT11
Chicago,55,105,63888,1,360,2,50,1,0.0325,118462,5,PT01
Chicago,55,35,48360,1,360,1,38,1,0.0325,234536,5,PT01
Chicago,55,109,72072,2,360,2,41,1,0.0338,193325,4,PT01
Chicago,55,25,114168,1,360,2,36,1,0.0325,229837,5,PT01
Chicago,55,131,50904,1,360,1,34,1,0.0338,163975,3,PT01
Chicago,55,87,68208,1,360,1,35,1,0.0325,196781,4,PT01
Chicago,55,25,130008,1,360,1,31,1,0.0338,291912,4,PT04
Chicago,55,63,111720,1,360,2,45,1,0.0325,318164,4,PT01
Chicago,55,39,101592,1,360,2,68,1,0.0325,221777,5,PT01
Chicago,55,29,55992,1,360,2,33,1,0.0325,135013,5,PT01
Chicago,27,157,65736,1,360,2,32,1,0.0325,146083,4,PT01
Chicago,55,87,63864,1,360,1,30,1,0.0325,136000,3,PT01
Chicago,55,17,23328,1,360,1,27,1,0.0325,68185,4,PT01
Chicago,55,39,72144,1,360,2,33,1,0.0325,195000,5,PT01
Chicago,55,87,57576,2,360,2,32,1,0.0338,61600,3,PT01
Chicago,55,85,58176,1,360,1,68,1,0.0325,146000,4,PT01
Chicago,55,111,136896,1,360,2,39,1,0.0325,181786,4,PT01
Chicago,55,65,89112,1,360,1,36,1,0.0325,139000,3,PT01
Chicago,55,87,49848,1,360,1,33,1,0.0325,161000,3,PT01
Chicago,55,63,90000,1,360,2,37,1,0.0325,209090,5,PT01
Chicago,55,141,51192,1,360,2,54,1,0.0338,143753,5,PT11
Chicago,55,123,80424,1,360,2,60,1,0.035,77018,3,PT01
Chicago,27,53,277082,2,240,2,41,1,0.0338,368500,4,PT01
Chicago,55,65,46800,1,360,1,43,1,0.0375,70951,5,PT01
Chicago,55,63,67608,1,360,1,22,1,0.0375,123290,4,PT01
Chicago,55,135,34752,1,360,1,22,1,0.0388,76092,3,PT01
Chicago,55,109,156792,1,360,1,43,1,0.03,219932,3,PT01
Chicago,55,25,100008,1,360,1,37,1,0.0325,216015,3,PT01
Chicago,55,59,34008,1,360,1,23,1,0.0325,106000,2,PT11
Chicago,55,139,14904,2,360,2,62,1,0.0325,66646,3,PT01
Chicago,55,63,99396,2,360,2,51,1,0.0325,137362,3,PT01
Chicago,55,139,69264,1,360,1,29,1,0.0325,202991,4,PT01
Chicago,55,45,39600,1,360,1,27,1,0.0325,103098,2,PT01
Chicago,55,63,63288,1,360,1,25,1,0.0325,76587,2,PT01
Chicago,17,179,37992,1,360,1,27,1,0.0325,75113,2,PT01
Chicago,55,25,47232,1,360,1,27,1,0.0325,235653,4,PT01
Chicago,55,9,40008,1,360,1,23,1,0.0325,102971,3,PT01
Chicago,55,73,69312,1,360,1,26,1,0.0325,87289,3,PT01
Chicago,55,39,41520,1,360,2,45,1,0.0325,127187,2,PT01
Chicago,55,79,83616,2,360,2,37,1,0.0325,230972,4,PT01
Chicago,55,9,71040,2,360,2,53,1,0.0325,177095,5,PT01
Chicago,55,73,49488,1,360,1,36,1,0.0325,78551,3,PT01
Chicago,27,45,28056,1,360,1,46,1,0.0325,127645,4,PT01
Chicago,55,79,93192,1,360,1,42,1,0.0325,223850,4,PT04
Chicago,55,27,61128,1,360,1,59,1,0.0325,93279,5,PT01
Chicago,55,43,42120,1,360,1,26,1,0.0325,79746,3,PT01
Chicago,55,79,66312,1,360,1,48,1,0.0325,139624,2,PT01
Chicago,17,43,153792,1,360,2,50,1,0.0325,372099,2,PT07
Chicago,17,43,95280,1,360,1,29,1,0.0325,243508,4,PT01
Chicago,55,101,40560,1,360,1,25,1,0.0325,138446,4,PT01
Chicago,55,79,55512,1,360,1,25,1,0.0325,138446,3,PT01
Chicago,55,9,42048,1,360,1,44,1,0.0325,142348,4,PT01
Chicago,55,17,29472,1,360,1,20,1,0.0325,111925,3,PT01
Chicago,55,127,76920,1,360,1,29,1,0.0325,154156,4,PT01
Chicago,17,179,11544,1,360,1,62,1,0.0325,68732,5,PT01
Chicago,55,85,60696,1,360,1,34,1,0.0325,154660,4,PT01
Chicago,55,79,39216,1,360,1,39,1,0.0325,89540,3,PT01
Chicago,17,201,29904,2,180,2,33,1,0.0275,64041,5,PT01
Chicago,55,63,80208,2,180,2,53,1,0.0275,132500,2,PT01
Chicago,55,55,139368,2,180,2,46,1,0.0275,204300,4,PT01
Chicago,55,9,82008,1,180,2,68,1,0.0275,234000,5,PT01
Chicago,55,101,28392,1,360,1,38,1,0.0325,68732,2,PT04
Chicago,55,63,134892,2,360,2,41,1,0.0338,299000,4,PT01
Chicago,17,195,39009,1,360,1,28,1,0.035,75064,4,PT01
Chicago,55,131,54684,2,360,2,32,1,0.0338,121300,5,PT01
Chicago,55,39,51996,1,360,1,36,1,0.035,58410,4,PT01
Chicago,55,133,190734,2,360,2,38,1,0.036,384000,5,PT01
Chicago,55,133,122160,1,360,2,52,1,0.035,417000,5,PT01
Chicago,55,133,82673,2,360,2,75,1,0.0348,239700,5,PT11
Chicago,55,89,114996,1,360,2,31,1,0.035,203000,5,PT01
Chicago,55,101,52716,2,360,2,53,1,0.0365,168000,3,PT01
Chicago,17,49,36415,2,360,2,36,1,0.0338,138000,5,PT01
Chicago,55,25,139320,2,360,2,38,1,0.0325,191500,5,PT01
Chicago,17,49,39781,1,360,1,24,1,0.0338,88000,5,PT01
Chicago,17,21,47748,1,360,1,29,1,0.0363,58181,5,PT01
Chicago,55,25,38480,1,360,2,41,1,0.0338,124500,5,PT11
Chicago,55,7,80904,1,360,1,60,1,0.0363,57200,4,PT01
Chicago,17,21,38794,1,360,2,32,1,0.035,140404,4,PT01
Chicago,55,1,272136,1,360,2,41,2,0.035,56000,5,PT01
Chicago,55,1,57732,2,360,2,33,1,0.0338,87040,2,PT01
Chicago,17,5,58764,2,180,2,37,1,0.03,75000,5,PT01
Chicago,55,81,82075,1,180,2,33,1,0.03,53998,5,PT01
Chicago,17,201,46296,1,360,1,56,1,0.04,61050,1,PT01
Chicago,17,201,61500,1,360,1,34,1,0.0375,98595,2,PT01
Chicago,17,201,40164,2,360,2,32,1,0.0338,91575,4,PT01
Chicago,17,201,39864,1,360,1,23,1,0.035,45166,3,PT01
Chicago,17,201,51996,1,360,1,35,1,0.035,157003,2,PT01
Chicago,17,7,97392,1,360,1,44,1,0.035,164957,1,PT01
Chicago,17,201,48660,1,360,1,39,1,0.035,125661,3,PT01
Chicago,17,201,71700,1,360,1,36,1,0.0338,104334,5,PT01
Chicago,17,201,51996,1,360,1,36,1,0.035,82478,2,PT01
Chicago,17,49,64726,1,360,1,24,1,0.04,86809,3,PT01
Chicago,17,201,63612,1,360,1,46,1,0.0388,111935,2,PT01
Chicago,55,133,71271,1,180,1,26,1,0.03,188000,4,PT04
Chicago,17,119,62669,1,360,1,56,1,0.035,99494,2,PT01
Chicago,55,135,64260,2,180,2,57,1,0.0288,132000,4,PT01
Chicago,55,79,124896,2,180,2,29,1,0.0305,158000,4,PT04
Chicago,55,133,218356,1,180,2,41,1,0.03,412000,2,PT01
Chicago,55,79,259992,2,180,2,48,1,0.0295,208000,4,PT01
Chicago,55,79,142928,2,180,2,38,1,0.0295,192000,4,PT01
Chicago,17,49,40549,1,360,1,22,1,0.0363,123535,4,PT01
Chicago,55,63,177384,2,360,2,45,1,0.0338,308000,5,PT01
Chicago,17,51,32182,1,360,2,60,1,0.0363,32000,5,PT01
Chicago,55,105,114504,2,360,2,44,1,0.0325,175000,4,PT01
Chicago,17,49,212375,2,360,2,33,1,0.0338,404068,5,PT01
Chicago,27,55,58752,2,240,2,57,1,0.0313,87700,5,PT01
Chicago,55,105,110460,2,240,2,44,1,0.0313,186500,5,PT01
Chicago,17,1,97476,1,360,2,37,1,0.0325,204000,5,PT01
Chicago,29,127,41184,2,360,2,39,1,0.0363,102000,4,PT01
Chicago,55,141,113352,2,180,2,40,1,0.0275,101100,4,PT01
Chicago,55,77,56650,1,360,2,42,1,0.035,228000,2,PT01
Chicago,29,29,53525,1,180,2,61,2,0.0288,89925,5,PT11
Chicago,55,9,131193,1,360,1,44,1,0.0363,148700,2,PT01
Chicago,55,39,42108,2,360,2,46,1,0.035,90000,5,PT01
Chicago,55,87,105000,1,360,2,37,1,0.035,171900,5,PT01
Chicago,55,39,142260,2,360,2,35,1,0.035,335000,5,PT01
Chicago,17,113,56014,1,360,2,33,1,0.035,80000,3,PT01
Chicago,17,31,96900,2,360,2,51,1,0.0363,392000,5,PT01
Chicago,55,47,63794,2,180,2,43,1,0.0288,58500,5,PT01
Chicago,55,57,43440,1,360,1,56,1,0.0338,86358,4,PT01
Chicago,55,87,30468,1,360,2,51,1,0.035,111000,5,PT01
Chicago,55,39,100248,1,360,2,69,1,0.035,148000,5,PT01
Chicago,55,105,84000,2,240,2,59,1,0.0313,154600,5,PT01
Chicago,55,63,130716,2,360,2,73,1,0.0338,325000,5,PT11
Chicago,17,49,159177,2,180,2,58,1,0.0275,215000,5,PT01
Chicago,17,167,127308,1,360,2,42,1,0.035,375000,5,PT01
Chicago,17,115,36312,1,360,1,21,1,0.035,94261,3,PT01
Chicago,17,163,374688,2,360,2,51,1,0.0338,417000,4,PT01
Chicago,17,167,29124,1,360,1,25,1,0.0338,64244,3,PT01
Chicago,17,167,39444,1,360,1,43,1,0.0338,52530,2,PT01
Chicago,55,135,181368,2,360,2,39,2,0.0338,125000,4,PT01
Chicago,55,17,52003,2,360,2,32,1,0.0363,111200,3,PT01
Chicago,55,23,51819,1,360,2,66,1,0.0363,120000,4,PT01
Chicago,17,31,152136,2,360,2,73,1,0.0438,417000,3,PT01
Chicago,17,97,125004,2,360,2,45,1,0.0388,232000,4,PT01
Chicago,17,43,41604,1,360,1,40,1,0.04,132000,4,PT01
Chicago,17,31,139416,2,360,2,41,1,0.0388,412000,2,PT01
Chicago,17,31,61500,1,360,1,22,1,0.0425,160000,3,PT11
Chicago,17,43,101544,2,360,2,73,1,0.0425,272000,4,PT11
Chicago,17,97,64656,2,360,2,36,1,0.0388,195700,5,PT01
Chicago,17,31,94584,1,360,1,34,1,0.0388,391500,5,PT01
Chicago,17,31,243840,2,360,2,64,1,0.0388,238000,5,PT11
Chicago,17,31,102996,2,360,2,53,1,0.0399,240000,4,PT01
Chicago,17,31,433428,2,360,2,64,2,0.0388,262500,4,PT11
Chicago,17,31,196764,2,360,2,36,1,0.04,358000,5,PT01
Chicago,17,31,211068,2,360,2,71,1,0.0388,643500,5,PT09
Chicago,17,31,75000,1,360,1,35,1,0.0388,293550,4,PT11
Chicago,55,25,251592,1,360,2,80,1,0.0388,360000,4,PT01
Chicago,55,47,51743,2,180,2,50,1,0.0288,75000,5,PT01
Chicago,17,31,36804,1,360,1,27,1,0.0425,81600,3,PT11
Chicago,17,31,52704,1,360,1,25,1,0.0388,152000,3,PT01
Chicago,55,25,108060,1,360,2,40,1,0.0338,212000,5,PT01
Chicago,17,1,39324,2,180,2,35,1,0.0275,96500,5,PT01
Chicago,17,31,208716,2,360,2,45,1,0.0349,255000,5,PT01
Chicago,17,89,107364,1,360,2,43,1,0.0363,336606,4,PT01
Chicago,17,89,63516,1,360,2,58,1,0.0325,114000,3,PT11
Chicago,17,31,107892,2,360,2,43,1,0.0363,287000,5,PT01
Chicago,17,31,96000,2,360,2,30,1,0.0375,271000,5,PT11
Chicago,17,31,104748,1,360,1,25,1,0.0363,192760,5,PT01
Chicago,17,31,236700,1,360,2,42,1,0.0363,162400,4,PT11
Chicago,17,31,87024,2,360,2,74,1,0.0375,291500,4,PT11
Chicago,17,31,106596,1,360,1,41,1,0.035,409000,4,PT11
Chicago,17,31,99996,1,360,1,28,1,0.035,342000,5,PT11
Chicago,17,31,44856,2,360,2,36,1,0.0363,195500,4,PT01
Chicago,17,89,77724,1,360,2,53,1,0.0349,168300,5,PT11
Chicago,17,31,74724,2,360,2,41,1,0.0363,179000,5,PT11
Chicago,55,127,197328,1,360,2,33,2,0.0375,400000,4,PT01
Chicago,17,197,91980,1,360,2,69,1,0.0349,155000,5,PT11
Chicago,17,31,93000,1,360,1,29,1,0.035,317300,4,PT07
Chicago,17,31,73056,1,360,1,30,1,0.0375,267780,3,PT11
Chicago,17,31,134580,1,360,2,29,1,0.0363,411750,4,PT01
Chicago,17,89,130056,1,360,1,27,1,0.0338,252000,5,PT01
Chicago,17,31,179316,1,360,2,64,2,0.0363,178000,5,PT11
Chicago,18,89,43920,1,360,1,28,1,0.035,118750,3,PT07
Chicago,17,31,103296,1,360,2,59,2,0.0363,300800,5,PT11
Chicago,17,31,111996,1,360,2,54,1,0.0363,185600,4,PT11
Chicago,17,197,125004,1,360,1,41,1,0.035,326143,4,PT11
Chicago,17,31,86112,1,360,1,34,1,0.0363,332820,4,PT11
Chicago,17,31,67668,1,360,1,30,1,0.0375,296800,3,PT11
Chicago,48,113,212220,1,360,2,33,1,0.0338,351500,5,PT01
Chicago,17,31,97872,2,180,2,44,1,0.035,171000,2,PT01
Chicago,17,49,138540,2,360,2,31,1,0.0325,228000,5,PT01
Chicago,17,89,159504,2,240,2,59,1,0.035,175000,5,PT07
Chicago,17,31,247104,2,240,2,41,1,0.035,294600,5,PT11
Chicago,17,31,50304,2,240,2,42,1,0.035,147800,5,PT04
Chicago,17,31,222996,2,240,2,42,1,0.0338,325000,5,PT01
Chicago,17,31,97176,2,360,2,53,1,0.045,300950,3,PT09
Chicago,17,173,102792,2,360,2,32,1,0.0363,220000,4,PT01
Chicago,29,31,111613,2,360,2,31,1,0.0375,216000,4,PT01
Chicago,17,51,40911,1,360,1,39,1,0.0338,89393,3,PT01
Chicago,17,43,186456,2,360,2,36,1,0.0425,269450,3,PT01
Chicago,17,15,50928,2,360,2,46,1,0.0363,45000,5,PT01
Chicago,17,31,195612,2,360,2,36,1,0.04,478000,4,PT04
Chicago,17,197,90192,2,360,2,47,1,0.0363,218000,5,PT11
Chicago,17,31,82908,2,360,2,31,1,0.0363,230850,4,PT11
Chicago,17,95,125875,2,180,2,72,1,0.0288,40800,3,PT01
Chicago,55,79,79212,2,360,2,52,1,0.035,124000,4,PT01
Chicago,55,25,75600,2,360,2,50,1,0.0338,172000,4,PT01
Chicago,55,133,66432,2,360,2,37,1,0.036,169500,4,PT01
Chicago,55,133,185568,2,360,2,45,1,0.0363,231200,5,PT01
Chicago,55,117,108444,2,360,2,56,1,0.0338,260000,5,PT01
Chicago,55,133,186288,2,360,2,57,1,0.0338,207500,4,PT01
Chicago,55,17,86499,2,360,2,31,1,0.035,196000,4,PT01
Chicago,17,173,49107,1,360,2,47,1,0.0375,59692,3,PT01
Chicago,17,1,95112,2,360,2,68,1,0.0375,76400,4,PT01
Chicago,29,31,78024,2,360,2,37,1,0.035,178400,5,PT01
Chicago,55,9,44616,1,360,2,44,1,0.035,144500,5,PT01
Chicago,17,49,200000,2,360,2,33,1,0.0325,359462,5,PT01
Chicago,17,113,57360,1,360,1,53,1,0.035,103098,4,PT01
Chicago,55,3,122569,1,360,1,30,1,0.0363,68450,1,PT01
Chicago,17,117,31824,1,360,1,27,1,0.0338,54498,4,PT01
Chicago,17,19,38976,1,360,1,28,1,0.035,75200,5,PT11
Chicago,17,83,55668,1,360,1,27,1,0.0338,84832,3,PT01
Chicago,55,47,62379,1,360,1,26,1,0.0313,137700,3,PT01
Chicago,55,39,64116,2,360,2,31,1,0.0338,111000,4,PT01
Chicago,17,131,100293,2,180,2,37,1,0.03,113000,5,PT01
Chicago,17,195,35326,1,360,1,32,1,0.0338,84318,2,PT01
Chicago,55,105,82763,2,360,2,34,1,0.0338,245000,5,PT01
Chicago,17,5,144000,1,360,2,51,1,0.0325,173700,5,PT01
Chicago,55,25,161520,2,360,2,46,1,0.0338,400000,5,PT01
Chicago,17,129,53500,1,360,1,24,1,0.035,114141,5,PT01
Chicago,17,19,46932,2,360,2,43,1,0.035,148831,4,PT01
Chicago,55,9,43760,1,360,1,47,1,0.035,175200,2,PT01
Chicago,55,43,149300,1,360,2,43,1,0.035,200000,4,PT01
Chicago,17,99,65245,1,360,2,47,1,0.04,92929,4,PT01
Chicago,27,25,45000,1,360,1,32,1,0.0325,181818,4,PT01
Chicago,17,137,46404,1,360,1,50,1,0.0375,88383,3,PT01
Chicago,55,13,58560,1,360,2,41,1,0.0338,163282,3,PT01
Chicago,17,27,129053,2,180,2,66,1,0.0288,178000,4,PT01
Chicago,17,5,53076,1,360,1,28,1,0.0388,68181,3,PT01
Chicago,17,147,35112,1,360,1,28,1,0.0363,79797,4,PT01
Chicago,17,115,25104,1,360,1,69,1,0.035,38217,3,PT01
Chicago,17,167,59520,1,360,2,32,1,0.0338,139971,5,PT01
Chicago,17,115,133152,1,360,2,34,1,0.035,233500,3,PT01
Chicago,17,107,178008,2,360,2,35,1,0.035,180775,2,PT01
Chicago,17,1,27036,1,360,1,21,1,0.0338,105647,3,PT01
Chicago,17,167,35256,1,360,1,64,1,0.0363,91000,3,PT01
Chicago,55,141,36672,1,360,1,26,1,0.035,97600,4,PT01
Chicago,17,21,81222,2,180,2,46,1,0.0288,116119,4,PT01
Chicago,17,95,62760,1,360,1,38,1,0.0363,71979,4,PT01
Chicago,55,89,39732,1,360,1,24,1,0.0338,146000,4,PT01
Chicago,55,87,106321,1,360,1,22,1,0.0363,138300,3,PT01
Chicago,55,39,112836,2,360,2,30,1,0.035,176000,4,PT01
Chicago,55,63,139623,2,360,2,62,1,0.0325,417000,5,PT01
Chicago,19,43,25418,2,360,2,59,1,0.0388,62000,5,PT01
Chicago,55,137,91764,2,180,2,35,1,0.0275,130000,5,PT01
Chicago,17,133,97092,2,180,2,39,1,0.0288,101834,5,PT01
Chicago,55,121,54096,2,360,2,49,1,0.035,192000,5,PT01
Chicago,17,157,44460,1,360,1,53,1,0.0375,60101,3,PT01
Chicago,17,103,39560,1,360,1,31,1,0.0338,112596,4,PT01
Chicago,17,103,39206,1,360,1,25,1,0.0338,114138,5,PT01
Chicago,55,107,63454,2,360,2,42,1,0.035,170000,4,PT01
Chicago,55,9,107384,2,360,2,43,1,0.035,95400,3,PT01
Chicago,17,131,56783,1,360,2,43,1,0.035,41600,4,PT01
Chicago,55,25,142344,1,360,2,49,1,0.0338,346800,5,PT01
Chicago,55,81,76553,1,360,1,26,1,0.0338,183500,5,PT01
Chicago,55,25,91812,2,360,2,38,1,0.0338,250000,4,PT01
Chicago,55,133,83844,2,360,2,36,1,0.034,197500,5,PT01
Chicago,55,133,122328,2,360,2,46,1,0.035,348000,5,PT01
Chicago,55,79,72108,1,360,1,32,1,0.0363,159600,3,PT01
Chicago,55,1,114336,2,360,2,54,2,0.0338,152000,5,PT01
Chicago,55,39,38328,1,360,2,55,2,0.035,116000,4,PT01
Chicago,55,79,98292,2,360,2,45,1,0.037,186400,4,PT01
Chicago,17,49,98276,2,360,2,34,1,0.0338,251978,5,PT01
Chicago,55,105,101064,2,240,2,40,1,0.0313,221500,4,PT01
Chicago,55,105,35463,1,360,2,41,1,0.035,90000,4,PT01
Chicago,55,89,158664,2,180,2,40,1,0.0275,137000,5,PT01
Chicago,55,47,118519,2,360,2,41,1,0.0338,190000,4,PT01
Chicago,55,139,35791,1,360,2,27,1,0.0338,100225,4,PT01
Chicago,55,9,44350,1,360,1,29,1,0.035,115500,2,PT01
Chicago,55,25,126513,2,360,2,34,2,0.0338,225000,5,PT01
Chicago,55,39,61649,2,360,2,63,1,0.0338,166800,5,PT01
Chicago,55,81,85564,1,360,2,66,1,0.0338,79334,4,PT01
Chicago,55,139,77820,2,300,2,48,1,0.0338,160000,5,PT01
Chicago,55,39,95388,1,360,2,41,1,0.035,246000,5,PT01
Chicago,55,39,97380,2,360,2,56,1,0.035,210500,5,PT01
Chicago,55,139,43272,1,360,2,35,1,0.035,90900,5,PT01
Chicago,55,27,76704,2,360,2,65,1,0.035,119000,5,PT01
Chicago,17,177,42058,1,360,1,26,1,0.035,55555,4,PT01
Chicago,55,89,91428,1,360,2,47,1,0.0338,200000,3,PT01
Chicago,55,123,41904,1,360,1,27,1,0.035,73371,5,PT01
Chicago,55,123,101556,2,180,2,59,1,0.0288,187500,5,PT01
Chicago,17,15,56928,2,180,2,53,1,0.03,88750,2,PT01
Chicago,17,167,37728,1,360,1,26,1,0.0338,89400,2,PT01
Chicago,19,43,48000,2,180,2,59,1,0.0338,51000,5,PT01
Chicago,55,9,394260,2,240,2,48,1,0.0313,197000,3,PT01
Chicago,55,47,236372,1,180,2,56,2,0.0275,319200,5,PT01
Chicago,17,143,53076,2,360,2,37,1,0.0325,137601,2,PT01
Chicago,17,121,67044,1,360,1,26,1,0.04,152070,3,PT01
Chicago,17,163,20760,1,360,1,36,1,0.035,69953,2,PT01
Chicago,17,119,59172,1,360,1,24,1,0.0338,142373,4,PT01
Chicago,55,25,115752,2,360,2,39,1,0.0363,264000,4,PT01
Chicago,55,141,74208,1,360,2,27,1,0.035,95000,5,PT01
Chicago,17,29,60102,1,360,2,30,1,0.0375,91115,2,PT01
Chicago,17,173,56240,1,360,1,35,1,0.0375,103169,3,PT01
Chicago,55,81,36399,1,360,1,25,1,0.0338,66060,3,PT01
Chicago,55,123,34212,1,360,2,54,1,0.0338,103500,5,PT01
Chicago,17,1,70392,2,180,2,38,1,0.0288,100000,5,PT01
Chicago,55,123,110811,2,240,2,43,1,0.0325,185000,5,PT01
Chicago,17,49,87717,2,180,2,58,1,0.0288,136000,4,PT01
Chicago,55,137,88785,2,60,2,61,1,0.0275,65000,5,PT01
Chicago,17,5,35376,1,360,2,55,1,0.0338,104000,5,PT01
Chicago,17,53,38376,1,360,1,40,1,0.0338,75757,3,PT01
Chicago,17,115,152376,2,180,2,54,1,0.0275,183382,5,PT01
Chicago,55,21,353592,2,180,2,48,1,0.0275,220000,4,PT01
Chicago,17,157,55380,1,240,2,43,1,0.0338,58000,5,PT12
Chicago,55,9,103981,1,360,1,36,1,0.035,191100,4,PT01
Chicago,17,157,59369,2,180,2,37,1,0.0288,91200,4,PT01
Chicago,17,145,32304,1,360,2,30,1,0.0363,32000,5,PT01
Chicago,55,63,164568,2,180,2,52,1,0.0275,166500,5,PT01
Chicago,55,77,71120,2,360,2,35,1,0.035,220000,4,PT01
Chicago,17,183,101270,2,180,2,58,1,0.0275,89000,4,PT01
Chicago,17,167,47628,1,360,1,31,1,0.0338,126499,3,PT01
Chicago,55,121,54312,2,360,2,65,1,0.0338,119490,4,PT01
Chicago,55,15,95316,2,240,2,51,1,0.0313,136000,5,PT01
Chicago,55,39,49020,2,240,2,35,1,0.0313,166000,5,PT01
Chicago,55,39,42108,1,360,1,22,1,0.035,128000,4,PT01
Chicago,55,39,61236,2,360,2,32,1,0.035,89600,4,PT01
Chicago,55,39,73320,1,240,2,47,1,0.0313,134000,5,PT01
Chicago,17,55,56676,2,240,2,31,1,0.0338,68800,3,PT01
Chicago,17,157,97692,2,240,2,42,1,0.0325,203081,3,PT01
Chicago,55,63,143220,2,360,2,51,1,0.0338,185000,5,PT01
Chicago,17,163,49920,1,360,1,35,1,0.0325,108007,3,PT01
Chicago,17,135,36828,1,360,1,52,1,0.0363,155000,3,PT01
Chicago,17,115,28560,1,360,1,39,1,0.035,46621,2,PT01
Chicago,17,119,71748,1,360,1,50,1,0.0325,107845,3,PT01
Chicago,55,111,36338,2,180,2,47,1,0.0288,54625,5,PT01
Chicago,17,167,26916,1,360,1,43,1,0.0363,59523,2,PT01
Chicago,17,163,32016,1,360,1,29,1,0.035,46245,2,PT01
Chicago,17,105,35376,1,360,1,24,1,0.04,50505,4,PT01
Chicago,17,49,72622,1,360,1,25,1,0.035,135600,4,PT01
Chicago,55,133,102084,2,240,2,42,1,0.0325,243000,5,PT01
Chicago,55,89,117528,2,180,2,50,1,0.0275,176000,4,PT01
Chicago,55,133,311496,1,360,2,46,1,0.035,345750,5,PT01
Chicago,55,133,84048,1,360,2,38,1,0.035,225000,5,PT01
Chicago,55,133,58092,1,360,2,28,1,0.0338,240000,5,PT01
Chicago,55,79,64908,1,360,1,30,1,0.0338,135755,5,PT01
Chicago,55,133,131316,1,360,1,32,1,0.0348,206320,5,PT01
Chicago,55,25,80400,2,360,2,65,1,0.0338,337500,5,PT11
Chicago,55,15,86088,2,360,2,43,1,0.0363,92000,5,PT01
Chicago,55,133,47278,1,360,1,27,1,0.0363,195225,4,PT01
Chicago,55,79,81060,2,360,2,55,1,0.037,150000,5,PT04
Chicago,55,133,60132,1,360,1,34,1,0.036,152000,4,PT01
Chicago,17,15,82740,1,360,1,27,1,0.0363,96000,5,PT01
Chicago,55,25,86700,2,360,2,48,1,0.0338,154000,3,PT01
Chicago,55,105,139008,2,180,2,65,2,0.0275,142500,5,PT01
Chicago,17,99,33480,1,360,2,30,1,0.04,85850,3,PT01
Chicago,17,145,107136,1,360,2,59,1,0.0363,256000,5,PT01
Chicago,55,125,145296,1,360,2,54,2,0.0325,232000,5,PT01
Chicago,17,1,95796,2,180,2,47,1,0.0275,141600,5,PT01
Chicago,17,1,80892,2,240,2,39,1,0.0325,152500,5,PT01
Chicago,17,1,65484,1,360,2,37,1,0.035,112000,5,PT01
Chicago,17,173,41027,1,360,1,23,1,0.04,65657,4,PT01
Chicago,17,157,45468,1,360,1,24,1,0.0338,71212,4,PT01
Chicago,17,131,37032,1,360,1,25,1,0.0338,57474,4,PT01
Chicago,55,123,41529,1,360,1,37,1,0.0338,111100,4,PT01
Chicago,51,59,625381,2,360,2,50,1,0.0375,476600,5,PT01
Chicago,17,145,55284,2,240,2,32,1,0.0325,120000,5,PT01
Chicago,17,199,32904,1,360,2,34,1,0.035,80000,5,PT01
Chicago,17,145,76128,2,360,2,39,1,0.035,95200,4,PT01
Chicago,55,47,64688,2,120,2,54,1,0.0288,49250,4,PT01
Chicago,17,145,99612,2,360,2,54,1,0.0375,126400,3,PT01
Chicago,17,145,54252,2,240,2,48,1,0.0338,68000,5,PT01
Chicago,55,121,229164,2,360,2,50,1,0.0338,371000,5,PT01
Chicago,55,123,95249,2,240,2,39,1,0.0325,127000,5,PT01
Chicago,55,45,96552,2,180,2,36,1,0.0275,184000,5,PT01
Chicago,55,121,65988,2,360,2,61,1,0.0338,219500,5,PT01
Chicago,8,119,919674,2,180,2,42,2,0.0275,228000,5,PT01
Chicago,17,145,39792,2,360,2,37,1,0.0363,74400,5,PT01
Chicago,17,19,229745,1,360,2,36,1,0.0338,404500,4,PT01
Chicago,17,145,51996,1,360,2,57,1,0.0363,60000,4,PT01
Chicago,17,177,105576,1,360,2,30,1,0.035,81600,4,PT01
Chicago,55,105,96457,2,360,2,38,1,0.0325,305600,5,PT01
Chicago,18,57,198120,2,240,2,48,1,0.0313,417000,5,PT07
