FHLBank,FIPSStateCode,Income,Purpose,Term,First,BoAge,Rate,BoCreditScore,Amount
298800,51075,128808,1,360,2,44,0.0375,5,196240
298800,51075,78504,2,360,2,40,0.0388,5,274000
298800,51075,102360,2,360,2,35,0.0375,5,107000
298800,51075,70884,2,360,2,53,0.0375,5,196000
298800,45215,80172,1,360,2,42,0.0388,4,131200
298800,51075,165276,2,300,2,49,0.0375,5,219900
298800,51075,132408,2,360,2,47,0.0375,5,257100
298800,51075,91800,2,360,2,60,0.0375,5,167000
298800,51075,199344,1,360,2,43,0.0375,5,315000
298800,51075,164064,2,360,2,35,0.035,5,280000
298800,51075,85676,2,360,2,66,0.035,5,222400
298800,51075,25979,1,360,1,27,0.0375,4,78400
298800,51075,105732,2,276,2,56,0.0388,5,177500
298800,51075,114972,2,360,2,71,0.0375,5,148000
298800,51075,142164,2,360,2,65,0.0375,5,226000
298800,51075,92184,2,300,2,34,0.0375,5,155400
298800,50532,81996,2,360,2,47,0.0375,5,164000
298800,50532,48348,2,360,2,30,0.0375,4,119250
298800,50532,134940,2,336,2,40,0.0375,5,141450
298800,50532,90936,1,360,2,62,0.0375,5,175000
298800,50532,123996,2,360,2,42,0.0375,5,66350
298800,50532,42780,2,360,2,47,0.0375,5,98500
298800,51075,158093,2,360,2,35,0.035,5,232500
298800,51075,352872,2,360,2,53,0.0375,5,413500
298800,45215,90024,1,360,2,39,0.0363,5,256000
298800,51075,401285,2,346,2,38,0.035,4,409000
298800,45215,174996,2,360,2,31,0.0375,5,157500
298800,51075,54504,2,360,2,75,0.0363,5,154000
298800,45215,79992,2,360,2,53,0.0363,5,95000
298800,51075,135732,1,360,2,40,0.0388,5,228000
298800,45215,103404,2,360,2,83,0.0375,5,376000
298800,51075,28568,1,360,1,24,0.035,4,71800
298800,51075,35268,1,360,2,60,0.0375,5,82500
298800,49426,251892,1,360,2,58,0.0375,5,408000
298800,51075,102000,1,360,2,47,0.0375,5,147000
298800,51075,41988,1,360,1,30,0.0375,5,144000
298800,50532,63000,1,360,2,35,0.035,4,169278
298800,50532,182891,1,360,2,31,0.0375,4,417000
298800,45215,106794,2,360,2,32,0.0375,5,299000
298800,51075,127584,1,360,2,40,0.0375,5,274616
298800,51075,80112,2,324,2,46,0.0375,5,119400
298800,51075,165516,1,360,2,33,0.0375,5,256000
298800,51075,134424,2,300,2,51,0.04,5,99500
298800,50532,111708,2,360,2,34,0.0375,5,247800
298800,50532,41700,2,360,2,39,0.0388,5,191500
298800,50532,200496,1,360,2,34,0.0375,4,305000
298800,50532,71004,2,360,2,55,0.0375,5,141000
298800,50532,87192,2,360,2,35,0.0375,5,207000
298800,51075,133196,2,180,2,56,0.0325,5,85000
298800,47275,195000,1,360,2,46,0.035,4,220900
298800,51075,86507,2,360,2,67,0.035,4,145500
298800,51075,146952,1,360,2,35,0.0375,5,320000
298800,51075,38029,1,360,1,25,0.0363,5,114480
298800,51075,86345,1,360,2,28,0.0363,4,120000
298800,51075,162919,2,360,2,36,0.0338,5,341000
298800,51075,75764,1,360,2,51,0.0375,5,85520
298800,51075,36840,1,360,2,65,0.0363,5,102400
298800,45215,62280,2,360,2,55,0.04,5,215150
298800,45215,120000,1,360,2,30,0.0375,4,168300
298800,51075,90077,1,360,2,30,0.0325,5,150400
298800,51075,22812,1,360,1,26,0.0375,4,43200
298800,51075,20364,2,360,2,41,0.0375,4,63700
298800,51075,120095,1,180,2,52,0.0288,4,122400
298800,51075,78000,2,360,2,62,0.0375,5,251200
298800,45215,150996,1,360,2,49,0.0388,5,292400
298800,51075,76164,1,360,2,42,0.0375,5,49050
298800,51075,83514,2,360,2,33,0.0338,5,140000
298800,45215,132504,1,360,2,62,0.0363,5,255900
298800,45215,75780,2,360,2,43,0.0363,5,174600
298800,51075,133741,1,360,1,28,0.0375,4,164000
298800,45215,77496,2,360,2,46,0.0363,5,222400
298800,51075,109952,2,360,2,28,0.0375,5,153000
298800,45215,262560,2,360,2,46,0.0363,5,417000
298800,51075,72243,1,360,2,31,0.035,5,217550
298800,51075,125868,2,360,2,40,0.0363,5,175000
298800,45215,158628,2,336,2,37,0.0363,5,392000
298800,51075,215000,2,180,2,45,0.0313,5,247200
298800,51075,207756,1,360,1,27,0.0363,4,231200
298800,51075,83412,2,360,2,64,0.0363,5,233000
298800,51075,81588,2,348,2,40,0.0363,5,205000
298800,51075,315000,2,354,2,50,0.0363,4,392500
298800,45215,100381,1,360,2,28,0.0375,5,206066
298800,51075,77340,1,360,2,43,0.0375,5,157600
298800,51075,138048,1,360,2,31,0.0375,5,144800
298800,51075,105516,2,348,2,28,0.0375,4,113000
298800,51075,172992,2,360,2,46,0.0375,5,159900
298800,51075,66552,2,360,2,53,0.0388,5,103000
298800,51075,108516,2,360,2,31,0.0363,5,234500
298800,51075,112056,2,360,2,35,0.0363,5,333000
298800,51075,95312,1,360,2,66,0.0363,4,230257
298800,45215,39000,1,360,2,36,0.0363,5,164000
298800,50532,111384,2,360,2,31,0.0375,5,277800
298800,50532,363384,1,360,2,42,0.0375,4,127600
298800,51075,87360,1,360,2,44,0.0375,5,150000
298800,51075,115500,2,360,2,40,0.0388,5,258750
298800,51075,183328,2,360,2,48,0.0388,5,405000
298800,51075,210052,1,360,2,48,0.0375,5,294800
298800,51075,195000,1,360,2,29,0.0375,5,302000
298800,51084,53000,1,360,2,55,0.0363,5,140900
298800,51084,30202,1,360,1,50,0.0363,5,72000
298800,51075,147966,1,360,2,49,0.0338,5,160200
298800,51084,50760,1,360,2,75,0.0375,4,132000
298800,45215,58992,1,360,2,32,0.0363,5,169600
298800,51075,60660,1,360,2,71,0.0363,4,88000
298800,51075,72492,2,360,2,34,0.0363,5,220000
298800,51075,102000,2,360,2,33,0.0363,5,125300
298800,51075,37272,2,360,2,31,0.0363,5,99000
298800,51075,142488,2,360,2,34,0.0363,5,184000
298800,45215,121092,2,335,2,38,0.0388,5,196262
298800,51075,80544,2,360,2,56,0.0375,5,155000
298800,51075,216888,2,360,2,57,0.0363,5,232000
298800,51075,79404,2,348,2,34,0.0363,5,163000
298800,51075,74316,2,360,2,38,0.0363,5,205600
298800,50532,156684,2,360,2,35,0.0363,5,246000
298800,50532,25848,1,360,2,69,0.0363,5,100000
298800,50532,107376,1,360,2,34,0.0363,5,208000
298800,51075,74988,2,336,2,31,0.0363,5,93000
298800,51075,65244,2,300,2,63,0.0363,5,99200
298800,45215,28956,2,360,2,73,0.0363,5,59000
298800,50532,80340,2,360,2,33,0.0363,5,292500
298800,51075,70392,2,300,2,33,0.0363,4,129500
298800,45215,248856,2,344,2,32,0.0363,5,393500
298800,45215,35352,2,360,2,58,0.0375,5,105000
298800,51075,76536,2,300,2,35,0.0375,5,183000
298800,51075,105240,1,360,2,39,0.0363,5,188000
298800,51075,81108,2,360,2,48,0.0363,4,172750
298800,51075,150000,2,360,2,45,0.0363,4,358000
298800,51075,119400,1,360,2,54,0.0363,5,136000
298800,51075,73296,1,360,2,36,0.04,5,70200
298800,51075,151116,2,300,2,38,0.0363,5,232500
298800,51075,158292,2,280,2,39,0.0388,5,191000
298800,45215,50292,2,360,2,62,0.0363,5,113800
298800,51075,122088,2,360,2,27,0.0363,5,213000
298800,51075,107844,2,360,2,48,0.0363,5,201400
298800,51075,131600,2,360,2,42,0.0363,4,325500
298800,51075,48216,1,360,1,26,0.0363,5,128500
298800,51075,99780,2,360,2,43,0.0363,5,263400
298800,51075,174132,2,360,2,54,0.0363,5,293000
298800,51075,32040,1,360,1,52,0.0363,5,66300
298800,51075,97680,1,360,2,37,0.0363,5,180800
298800,51075,67500,1,360,2,55,0.0363,5,241600
298800,51075,169260,2,360,2,49,0.0363,5,296500
298800,51075,175428,2,360,2,56,0.0363,5,199800
298800,51075,94236,2,300,2,50,0.0363,5,180500
298800,51075,75492,2,342,2,37,0.0363,5,200000
298800,51075,42180,2,360,2,27,0.0375,5,67300
298800,51075,124213,1,360,2,34,0.0363,5,417000
298800,51075,145000,1,360,1,32,0.0388,3,272000
298800,51075,44088,2,360,2,69,0.0375,5,117500
298800,51075,76794,1,180,2,56,0.03,5,73600
298800,45215,99937,1,360,2,34,0.0363,5,180456
298800,51075,219720,2,360,2,55,0.04,5,331300
298800,51075,200364,2,360,2,43,0.0388,4,144800
298800,51075,52968,1,360,2,67,0.0388,5,60480
298800,51075,86460,2,360,2,41,0.0375,5,121300
298800,45215,43512,2,360,2,42,0.0375,5,135000
298800,51075,49812,2,360,2,63,0.0363,5,125000
298800,50532,108576,1,360,2,39,0.0363,5,249100
298800,51075,73264,2,360,2,40,0.0388,4,88000
298800,51075,155244,2,360,2,58,0.0363,5,243750
298800,50532,57399,1,360,2,49,0.04,4,95200
298800,51075,34800,1,360,2,61,0.0363,5,71250
298800,51075,58500,1,360,1,27,0.04,4,147600
298800,51075,67513,2,360,2,29,0.035,4,147787
298800,51075,133567,2,240,2,39,0.035,5,230000
298800,51075,58452,1,180,1,23,0.03,4,116000
298800,51075,103732,2,180,2,61,0.0313,5,118300
298800,45215,306651,2,360,2,38,0.0363,5,417000
298800,51075,325000,1,360,2,33,0.0375,5,277600
298800,51075,67230,1,360,2,42,0.035,5,112800
298800,45215,149920,2,360,2,32,0.0388,5,329600
298800,51075,113029,1,360,2,36,0.0363,5,196000
298800,51075,44221,1,360,1,24,0.0363,3,108000
298800,51075,109536,1,360,1,28,0.035,5,259350
298800,51075,63144,2,360,2,61,0.0375,5,150000
298800,45215,77028,2,360,2,34,0.0375,4,275000
298800,45215,119436,2,300,2,43,0.0375,5,290000
298800,45215,170507,2,304,2,72,0.0388,5,373000
298800,51075,87120,1,360,2,37,0.035,4,130000
298800,51075,280160,1,360,2,46,0.0388,4,287200
298800,51075,43272,2,180,2,54,0.03,5,38000
298800,51075,135751,2,360,2,67,0.0413,4,122000
298800,51075,68496,1,360,1,41,0.0363,4,215050
298800,51075,56724,1,360,2,76,0.0375,5,112000
298800,51075,53736,1,360,2,32,0.0375,5,128000
298800,51075,137424,2,360,2,35,0.0375,3,162000
298800,51075,475341,2,180,2,58,0.0299,4,378000
298800,51075,216660,2,360,2,69,0.0388,5,112000
298800,45215,136356,1,360,2,69,0.0363,5,116500
298800,51075,232524,1,360,2,36,0.0385,5,417000
298800,51075,179980,2,360,2,46,0.0385,5,364000
298800,51075,128556,2,360,2,46,0.0363,5,238000
298800,51075,67212,2,360,2,38,0.0363,4,135000
298800,50532,148379,2,360,2,52,0.0388,5,299000
298800,51075,124800,1,360,2,54,0.0363,5,213200
298800,45215,29424,1,360,2,32,0.0363,5,98000
298800,51075,50000,1,360,2,23,0.0365,4,163040
298800,50532,238430,1,360,2,34,0.0363,5,300000
298800,51075,112979,1,360,2,51,0.035,5,208635
298800,45215,223200,1,360,2,52,0.0363,4,301700
298800,45215,120000,1,360,2,33,0.0375,4,203200
298800,51075,121536,2,355,2,28,0.0375,4,204691
298800,45215,61750,2,360,2,30,0.0363,5,120000
298800,45215,87540,2,344,2,72,0.04,5,287285
298800,51075,239101,2,360,2,33,0.0388,5,203200
298800,51075,132937,2,351,2,50,0.035,4,161500
298800,45215,58011,2,360,2,43,0.0388,3,173000
298800,51075,289130,2,180,2,55,0.0325,4,350400
298800,51075,38930,1,360,2,69,0.0363,4,160000
298800,45215,141945,1,360,2,43,0.04,5,251750
298800,51075,141336,1,360,2,49,0.0375,5,229900
298800,45215,87911,1,360,2,75,0.0388,5,234000
298800,51075,61392,1,360,2,36,0.0375,5,170000
298800,45215,60720,1,360,2,25,0.04,4,180100
298800,51075,142296,2,360,2,40,0.0388,4,204000
298800,51075,102527,2,300,2,32,0.0363,5,275000
298800,51075,97728,2,320,2,28,0.0363,5,362300
298800,51075,74448,2,360,2,63,0.0363,5,300000
298800,51075,113256,2,360,2,49,0.0363,5,153000
298800,50532,240636,1,360,2,59,0.0363,5,417000
298800,45215,112368,2,298,2,53,0.0363,5,253500
298800,51075,135000,2,300,2,38,0.0363,5,401000
298800,50532,114480,2,360,2,40,0.0363,4,309000
298800,51075,26520,1,360,2,70,0.0375,5,55000
298800,51075,36504,1,360,2,56,0.0388,5,105000
298800,51075,51660,2,360,2,82,0.0363,5,194200
298800,51075,44004,2,360,2,60,0.0363,5,182000
298800,51075,78648,1,360,2,30,0.0363,4,325000
298800,45215,43284,1,360,2,39,0.0388,4,145100
298800,51075,195104,1,360,2,52,0.0388,4,220000
298800,51075,61716,1,360,2,32,0.0363,5,196000
298800,45215,98569,1,360,1,35,0.04,5,136800
298800,51075,76128,2,360,2,43,0.0363,5,164000
298800,51075,159060,2,360,2,54,0.0363,5,88150
298800,45215,124085,1,360,2,67,0.0375,5,110000
298800,50532,105132,2,360,2,43,0.0363,5,209000
298800,51075,59808,1,360,1,30,0.0375,5,137750
298800,50532,95784,1,360,2,37,0.0363,5,106000
298800,51075,100788,1,360,2,32,0.0375,5,227050
298800,45215,126000,2,360,2,54,0.04,4,254000
298800,50532,130512,2,360,2,59,0.0363,5,85000
298800,50532,69000,1,360,2,33,0.0363,5,202800
298800,50532,163743,2,360,2,40,0.035,4,230000
298800,51075,92508,1,360,2,33,0.0388,5,261250
298800,51075,211584,1,360,2,37,0.0363,5,315920
298800,44765,156432,1,360,1,32,0.0325,4,415920
298800,51075,59808,2,360,2,62,0.0363,5,202000
298800,51075,63024,2,360,2,39,0.0363,5,169000
298800,40593,44532,1,360,1,34,0.0363,4,238320
298800,51075,262337,2,360,2,49,0.0388,4,163400
298800,51075,33276,2,360,2,32,0.0363,5,68000
298800,51075,73320,1,360,2,48,0.0363,5,140800
298800,51075,64884,1,360,1,25,0.0363,4,105600
298800,51075,208332,2,300,2,41,0.0363,5,399000
298800,51075,145764,2,336,2,40,0.0363,5,315800
298800,51075,115000,1,180,2,47,0.0313,5,294000
298800,51075,107736,1,360,1,33,0.0375,5,217500
298800,51075,38619,2,180,2,58,0.0338,5,84500
298800,51075,74040,2,360,2,61,0.0363,5,68000
298800,51075,107892,2,360,2,44,0.0363,5,199100
298800,51075,115620,2,360,2,38,0.0363,5,388500
298800,45215,55848,1,360,1,38,0.0388,5,182250
298800,51075,148824,2,360,2,37,0.0363,5,372500
298800,51075,77640,1,360,2,67,0.0363,5,120800
298800,50532,85272,1,360,2,40,0.0363,5,135900
298800,45215,68520,1,360,2,47,0.0388,5,187600
298800,51075,119172,1,360,2,28,0.0363,5,199500
298800,51075,52944,1,360,2,47,0.0363,5,124000
298800,51075,58644,2,308,2,31,0.0363,5,147000
298800,45215,155160,2,360,2,55,0.0363,5,180000
298800,51075,50918,1,360,2,63,0.035,5,222500
298800,51075,317844,1,360,2,41,0.0363,5,380000
298800,51075,74796,1,360,2,54,0.0363,5,92400
298800,51075,136302,2,360,2,42,0.035,5,277500
298800,51075,99169,2,360,2,56,0.0363,3,169000
298800,50532,142224,2,360,2,36,0.0375,4,195000
298800,51075,191328,2,360,2,56,0.0413,3,280000
298800,51075,133952,1,360,2,67,0.0375,4,260000
298800,51075,182808,2,360,2,59,0.0375,5,267800
298800,51075,88560,2,360,2,52,0.0388,5,108500
298800,51075,90120,1,360,2,69,0.04,4,216026
298800,51075,390216,2,360,2,51,0.0375,5,336000
298800,51075,60624,2,360,2,44,0.0375,5,132500
298800,50532,65424,2,360,2,33,0.0388,5,150000
298800,50532,43200,2,360,2,30,0.0375,5,125500
298800,50532,67536,2,360,2,36,0.0375,5,105200
298800,51075,50964,2,360,2,82,0.0388,3,82000
298800,51075,102252,2,360,2,37,0.0375,4,154000
298800,51075,106000,2,360,2,37,0.0363,5,340400
298800,51075,92000,2,360,2,44,0.0375,5,320000
298800,51075,78360,1,240,1,25,0.035,5,100800
298800,51075,41544,1,180,2,65,0.0325,5,91920
298800,51075,96180,2,360,2,41,0.0363,5,222000
298800,51075,107664,2,300,2,41,0.0363,5,209000
298800,51075,306219,1,360,2,34,0.0363,5,344000
298800,50532,113220,1,360,2,46,0.0363,5,343600
298800,51075,48876,2,360,2,57,0.0363,5,97800
298800,45215,174600,1,360,2,60,0.0375,5,231200
298800,51075,167892,2,360,2,36,0.0363,5,272000
298800,51075,91848,2,360,2,36,0.0363,5,171500
298800,51075,110160,1,360,1,31,0.0363,5,222400
298800,51075,84972,2,360,2,70,0.0363,5,116500
298800,50532,57600,2,360,2,36,0.0363,5,133450
298800,51075,72168,2,180,2,28,0.035,4,128000
298800,50532,48223,2,360,2,73,0.0388,5,116000
298800,47275,70275,2,360,1,42,0.0375,5,227200
298800,51075,48492,1,240,2,63,0.0363,5,96900
298800,51075,207709,1,360,2,59,0.0363,5,148000
298800,51075,74114,2,360,2,34,0.0363,4,131000
298800,51075,46236,2,360,2,74,0.0388,5,98000
298800,51075,47083,2,120,2,63,0.0338,5,50000
298800,45215,109547,1,360,2,50,0.0388,5,180000
298800,51075,127820,2,180,2,53,0.0325,4,96600
298800,51075,119070,2,360,2,72,0.035,5,229000
298800,47830,188352,2,360,2,40,0.0325,5,214000
298800,50238,122604,2,360,2,32,0.0325,4,315260
298800,66262,115296,2,360,2,35,0.035,5,400000
298800,45215,131125,1,360,2,41,0.0413,5,119200
298800,51075,126000,2,324,2,58,0.0363,5,248500
298800,45215,90000,2,180,2,37,0.03,5,144000
298800,51075,41568,2,180,2,28,0.0313,4,60000
298800,51075,125379,1,360,2,40,0.0375,4,225804
298800,51075,439791,1,360,2,41,0.035,5,417000
298800,51075,53472,1,360,1,67,0.0363,5,93900
298800,51075,131628,2,360,2,46,0.0363,5,288650
298800,51075,93552,2,360,2,69,0.0363,5,158300
298800,51075,161712,2,360,2,39,0.0363,5,300000
298800,51075,166488,2,360,2,32,0.0363,5,241500
298800,51075,70956,2,360,2,52,0.0363,5,170000
298800,51075,113784,2,360,2,27,0.0363,5,174500
298800,51075,59244,2,360,2,37,0.0363,5,210000
298800,50532,186192,2,360,2,38,0.0363,5,347850
298800,50532,50004,2,280,2,40,0.0363,5,106300
298800,51075,96024,2,360,2,58,0.0363,5,119000
298800,51075,126828,2,360,2,65,0.0363,5,155000
298800,51075,85589,2,180,2,35,0.0288,5,161200
298800,51075,64356,2,360,2,35,0.0363,5,157600
298800,51075,77400,2,360,2,38,0.0363,5,139500
298800,51075,135528,1,360,1,35,0.0363,5,198400
298800,45215,138928,2,180,2,43,0.0313,5,202900
298800,51075,111650,2,360,2,43,0.0363,4,200000
298800,51075,166500,2,360,2,38,0.0388,5,130000
298800,45215,46600,2,132,2,54,0.0313,5,81500
298800,50532,75672,2,300,2,75,0.0363,4,123000
298800,51075,55584,2,360,2,29,0.0363,4,167000
298800,51075,36972,2,360,2,76,0.0363,5,110000
298800,45215,109832,2,132,2,58,0.0313,5,53300
298800,51075,150696,1,360,2,42,0.0363,5,288750
298800,51075,233988,2,360,2,38,0.0363,5,330300
298800,51075,221160,2,360,2,46,0.0363,5,255000
298800,45215,167670,2,132,2,49,0.0313,4,108300
298800,50532,92100,2,260,2,67,0.0363,5,168400
298800,45215,42684,2,306,2,29,0.0363,4,106300
298800,45215,143749,2,360,2,41,0.0413,3,126000
298800,51075,192120,2,360,2,51,0.0363,5,413200
298800,50532,84000,2,360,2,32,0.0363,5,126000
298800,51075,95892,2,360,2,54,0.0375,4,193000
298800,50532,72588,2,360,2,66,0.0375,4,220000
298800,50532,149772,1,360,2,53,0.0388,3,112000
298800,50532,133944,2,324,2,35,0.0388,4,260000
298800,50532,47496,1,360,2,46,0.0375,5,205200
298800,51075,61368,2,360,2,38,0.0375,4,143400
298800,51075,154400,1,360,2,34,0.035,5,300000
298800,51075,114456,2,312,2,55,0.0375,5,216000
298800,51075,90996,1,360,2,45,0.0375,4,181600
298800,51075,143676,1,360,2,59,0.0388,4,245283
298800,51075,59172,1,360,2,65,0.0375,5,165600
298800,51075,153984,1,360,1,29,0.0363,5,207000
298800,51075,126852,1,360,1,28,0.0363,5,204000
298800,51075,116772,2,300,2,32,0.0363,5,174500
298800,50532,69996,1,360,2,29,0.0363,5,277000
298800,50532,182076,2,360,2,40,0.0363,5,113400
298800,45215,180752,1,360,2,36,0.0375,4,417000
298800,51075,77916,1,360,1,34,0.0363,5,164255
298800,51075,58992,1,360,1,29,0.0363,5,155700
298800,51075,112584,1,360,2,34,0.0363,5,211850
298800,51075,135552,1,360,2,38,0.0363,5,208200
298800,51075,248280,1,360,1,28,0.0363,5,285300
298800,51075,101988,1,360,1,29,0.0363,5,161025
298800,51075,101592,2,360,2,33,0.0363,5,259000
298800,51075,109608,2,360,2,37,0.0363,5,232500
298800,50532,94620,1,360,2,42,0.0363,5,157500
298800,51075,56964,1,360,1,39,0.0363,5,161950
298800,51075,143556,2,360,2,33,0.0363,5,265000
298800,50532,129996,2,312,2,46,0.0363,5,251000
298800,51075,48900,1,360,2,45,0.0363,5,128250
298800,51075,119112,1,360,2,35,0.0363,5,213750
298800,51075,49896,1,360,1,26,0.0363,4,115200
298800,45215,109272,2,360,2,29,0.0363,5,189900
298800,51075,48108,2,360,2,30,0.0363,5,59700
298800,51075,27492,2,360,2,80,0.0363,5,50000
298800,51075,55248,2,360,2,58,0.0363,5,137500
298800,51075,200724,1,360,2,33,0.0363,5,417000
298800,51075,154488,2,300,2,36,0.0363,5,204500
298800,51075,49404,2,180,2,37,0.03,5,78757
298800,51075,135864,2,180,2,42,0.0263,5,133791
298800,51075,78500,1,240,2,32,0.035,5,188000
298800,51075,126744,1,360,1,32,0.0388,4,199500
298800,45215,102061,2,360,2,45,0.0375,4,200000
298800,51075,143988,1,360,1,29,0.0388,4,267900
298800,51075,115872,2,360,2,38,0.0375,4,124250
298800,51075,31176,1,360,1,65,0.0375,5,78850
298800,51075,124992,2,360,2,42,0.0375,5,230000
298800,51075,86640,1,360,2,29,0.0375,5,149000
298800,51075,42744,1,360,1,60,0.0388,5,49400
298800,51075,43824,1,360,1,28,0.0388,4,142500
298800,47275,198450,2,180,2,42,0.0313,5,218500
298800,50532,137916,1,360,2,56,0.0375,5,198000
298800,50532,49344,1,360,2,30,0.0375,5,95400
298800,50532,216996,1,360,2,54,0.04,4,261250
298800,50532,48648,1,360,1,32,0.0375,5,114950
298800,50532,77400,2,300,2,44,0.0375,4,100900
298800,50532,39996,2,360,2,38,0.04,4,134550
298800,45215,162350,1,360,1,30,0.0363,5,204000
298800,51075,102644,2,180,2,48,0.0325,5,115200
298800,45215,209997,2,180,2,61,0.0288,4,339000
298800,51075,53412,1,360,2,54,0.0363,5,84000
298800,51075,151968,2,324,2,42,0.0375,5,269640
298800,51075,161340,1,360,1,61,0.0375,5,99800
298800,51075,130824,2,360,2,51,0.0375,5,155000
298800,51075,74232,2,360,2,48,0.0363,4,138000
298800,51075,41916,2,360,2,72,0.0375,5,135000
298800,50532,120684,2,300,2,55,0.0375,5,157100
298800,51075,43476,1,360,2,68,0.0363,5,107000
298800,51075,117888,1,360,1,36,0.0363,5,159200
298800,51075,125988,1,360,2,52,0.0363,5,320000
298800,50532,105852,2,360,2,53,0.0363,5,150000
298800,50532,147228,2,360,2,56,0.0363,5,213000
298800,50532,83604,2,360,2,46,0.0363,5,136000
298800,50532,107988,1,360,2,43,0.0363,5,312000
298800,50532,45756,1,360,1,23,0.0375,4,116900
298800,50532,35352,1,360,2,29,0.04,5,67450
298800,50532,69840,1,360,2,30,0.0375,5,189000
298800,50532,78096,1,360,1,27,0.04,4,141550
298800,50532,57708,1,360,1,35,0.0375,5,140400
298800,50532,57912,2,360,2,41,0.0388,5,235700
298800,51075,38592,1,360,1,28,0.0375,4,122850
298800,51075,72456,1,360,1,30,0.0388,5,130000
298800,51075,125076,1,360,2,31,0.0375,5,292500
298800,51075,95376,1,360,2,30,0.035,5,232000
298800,51075,132612,2,360,2,42,0.04,5,99000
298800,51075,257538,1,360,2,32,0.0363,4,280000
298800,51075,134424,1,360,2,34,0.0375,4,237025
298800,51075,54000,1,360,2,39,0.0375,4,97200
298800,45215,332670,2,336,2,38,0.035,5,400000
298800,51075,105072,1,360,2,30,0.0375,5,171000
298800,51075,39480,1,360,1,25,0.035,5,117600
298800,51075,76836,1,360,2,37,0.0388,5,282538
298800,51075,142506,1,360,2,58,0.0363,5,159500
298800,51075,211200,1,360,2,37,0.0363,4,331200
298800,51075,34980,1,360,1,24,0.0375,5,83700
298800,51075,78864,2,360,2,58,0.0388,5,170000
298800,51075,109968,2,360,2,50,0.0388,4,300000
298800,51075,148103,1,360,1,34,0.035,3,231200
298800,51075,59796,2,300,2,26,0.0375,4,133200
298800,51075,119538,1,360,1,27,0.035,4,146500
